ds,y,yhat1,ar1,lagged_regressor_volume1,lagged_regressor_rsi1,lagged_regressor_volatility_20d1,lagged_regressor_vnindex_close1,lagged_regressor_vn30_close1,lagged_regressor_usd_vnd1,lagged_regressor_interest_rate1,trend,season_weekly
2017-08-10,8.21,8.90343,-0.76498234,0.042997528,0.90608114,-0.110740565,-2.4978046,1.9822416,0.09217689,-0.21278395,7.8294835,1.6367611
2017-08-11,8.41,8.626777,6.913977,-0.086857475,-1.8303361,0.22370231,5.045709,-4.004242,-0.18620262,0.4298358,7.8317957,-5.710605
2017-08-14,8.52,7.8367906,6.404743,-0.24858727,-5.238446,0.64023906,14.4408865,-11.460195,-0.5329144,1.2301958,7.838732,-5.237864
2017-08-15,8.43,8.396175,-0.9077129,-0.19211313,-4.0483747,0.49478936,11.160202,-8.856665,-0.41184676,0.9507196,7.841044,2.3661318
2017-08-16,8.37,8.017049,-5.438559,-0.22248216,-4.6883373,0.5730051,12.924394,-10.256716,-0.476951,1.1010082,7.843356,6.65833
2017-08-17,8.21,7.987228,-0.89687645,-0.1278263,-2.6936667,0.32921794,7.425663,-5.892958,-0.27403045,0.63258016,7.845668,1.6394565
2017-08-18,8.23,8.383898,6.550451,-0.0652828,-1.3756958,0.16813652,3.792397,-3.0096216,-0.13995144,0.32306817,7.84798,-5.707584
2017-08-21,8.21,8.12007,6.1690373,-0.14209598,-2.9943695,0.36596963,8.254615,-6.5508084,-0.30462137,0.70319724,7.8549166,-5.235769
2017-08-22,8.08,8.121563,-1.8542329,-0.049606673,-1.0453547,0.1277625,2.881742,-2.2869318,-0.10634539,0.24549094,7.8572288,2.3518102
2017-08-23,8.08,7.9494944,-6.16734,-0.08439102,-1.7783607,0.21734993,4.902428,-3.890535,-0.18091509,0.41762993,7.8595405,6.6540875
2017-08-24,8.37,8.06002,-1.05606,-0.08250287,-1.738572,0.21248697,4.7927423,-3.8034892,-0.17686734,0.40828595,7.8618526,1.6421443
2017-08-25,8.35,8.367321,6.406028,-0.040505048,-0.8535574,0.10432116,2.3530118,-1.8673351,-0.08683358,0.20044927,7.864165,-5.7124233
2017-08-28,8.35,8.881559,5.9603286,0.059844814,1.2611018,-0.15413094,-3.4764946,2.7589233,0.12829363,-0.2961569,7.871101,-5.2312512
2017-08-29,8.28,8.336882,-1.8920832,0.0023712504,0.049969044,-0.006107179,-0.13775025,0.109317705,0.00508342,-0.01173472,7.873413,2.344403
2017-08-30,8.21,8.235037,-6.5415883,0.05339419,1.1251688,-0.13751729,-3.101766,2.4615412,0.11446497,-0.26423442,7.8757253,6.649848
2017-08-31,8.43,8.678842,-1.3399985,0.105485454,2.2228808,-0.27167884,-6.127842,4.8630157,0.22613674,-0.52202094,7.878037,1.6448263
2017-09-01,8.43,9.103292,6.12539,0.17203291,3.6252265,-0.4430725,-9.993705,7.930939,0.3687993,-0.85134757,7.880349,-5.71132
2017-09-04,8.399999999999999,8.960234,5.5136294,0.16851501,3.5510943,-0.43401214,-9.789345,7.76876,0.36125773,-0.8339384,7.8872857,-5.2330146
2017-09-05,8.37,9.013066,-2.0959072,0.18243228,3.8443708,-0.46985617,-10.597823,8.410364,0.3910932,-0.9028114,7.889598,2.3616061
2017-09-06,8.3,9.243788,-6.263832,0.20385055,4.2957153,-0.52501917,-11.84205,9.397774,0.4370091,-1.0088052,7.8919096,6.657235
2017-09-07,8.37,8.562239,-1.2523152,0.059276167,1.2491188,-0.15266638,-3.4434607,2.732708,0.12707458,-0.29334283,7.894222,1.6416246
2017-09-08,8.3,8.537183,6.241097,0.023772808,0.5009612,-0.061227106,-1.3810056,1.0959572,0.050963473,-0.117645636,7.896534,-5.712225
2017-09-11,8.21,8.33703,5.6826634,-0.0025298772,-0.05331177,0.0065157246,0.14696518,-0.11663062,-0.00542348,0.012519726,7.90347,-5.2372084
2017-09-12,8.26,8.330091,-2.0109801,0.01667313,0.35135067,-0.04294182,-0.96857256,0.7686529,0.03574339,-0.08251113,7.905782,2.3568943
2017-09-13,8.23,9.007039,-6.1076245,0.11837807,2.4945652,-0.30488393,-6.876798,5.457382,0.2537756,-0.5858233,7.9080944,6.6499724
2017-09-14,8.3,8.252471,-1.0844277,-0.04632511,-0.97620285,0.119310796,2.69111,-2.1356475,-0.09931047,0.22925131,7.9104066,1.6443062
2017-09-15,8.28,8.455088,6.298912,-0.010497535,-0.22121315,0.027036505,0.6098209,-0.4839499,-0.022504319,0.051949654,7.912719,-5.7071853
2017-09-18,8.48,8.540101,5.687302,0.035785973,0.754113,-0.09216714,-2.0788722,1.6497796,0.07671696,-0.17709577,7.919655,-5.235116
2017-09-19,8.54,8.545284,-1.9741027,0.050113823,1.056042,-0.12906866,-2.9112031,2.310312,0.107432604,-0.2480007,7.9219666,2.3617923
2017-09-20,8.63,9.451851,-6.155707,0.22066657,4.6500773,-0.568329,-12.818923,10.173014,0.47305882,-1.0920233,7.924279,6.645737
2017-09-21,8.76,8.755581,-1.2947098,0.102639616,2.162911,-0.26434937,-5.9625225,4.731819,0.22003593,-0.5079376,7.926591,1.6411042
2017-09-22,8.65,9.565666,5.8727202,0.3135043,6.6064343,-0.80743355,-18.212036,14.452954,0.6720817,-1.5514538,7.928903,-5.7100077
2017-09-25,8.59,9.583182,5.5060134,0.2936376,6.1877856,-0.7562666,-17.057943,13.537072,0.629492,-1.4531386,7.935839,-5.2393107
2017-09-26,8.61,8.897215,-2.137121,0.15776753,3.3246143,-0.4063319,-9.165004,7.273288,0.3382176,-0.7807518,7.9381514,2.3543842
2017-09-27,8.61,9.478836,-6.3596396,0.26540917,5.5929317,-0.68356395,-15.418101,12.235705,0.5689767,-1.3134431,7.9404635,6.6500974
2017-09-28,8.47,9.336727,-1.2094208,0.20533969,4.327096,-0.5288544,-11.928556,9.466425,0.44020146,-1.0161744,7.9427757,1.6378952
2017-09-29,8.47,9.027885,6.346022,0.095217496,2.0065057,-0.24523363,-5.531358,4.38965,0.20412458,-0.4712074,7.945088,-5.7109227
2017-10-02,8.45,8.334187,5.8244534,-0.042794023,-0.9017927,0.11021644,2.485983,-1.9728597,-0.09174062,0.21177685,7.952024,-5.24108
2017-10-03,8.43,8.451992,-1.646514,-0.044279944,-0.93310535,0.114043444,2.5723026,-2.0413628,-0.0949261,0.21913029,7.954336,2.352368
2017-10-04,8.61,8.408121,-5.6898365,-0.10978126,-2.313406,0.28274274,6.3773932,-5.061058,-0.23534599,0.5432798,7.956648,6.6574855
2017-10-05,8.66,8.434824,-0.9267462,-0.050613027,-1.0665616,0.13035436,2.940203,-2.333326,-0.10850278,0.25047112,7.95896,1.6405847
2017-10-06,8.75,9.209078,6.350727,0.12950379,2.729016,-0.3335383,-7.5231104,5.970292,0.27762657,-0.64088166,7.9612722,-5.7118287
2017-10-09,8.79,9.401302,5.950227,0.15115507,3.1852705,-0.38930142,-8.780873,6.968444,0.324042,-0.7480284,7.968209,-5.2278423
2017-10-10,8.75,9.552893,-1.8520207,0.22908555,4.827489,-0.59001213,-13.307997,10.561139,0.49110717,-1.1336867,7.9705205,2.3572662
2017-10-11,8.66,9.516114,-6.2200017,0.2367282,4.988542,-0.6096959,-13.751973,10.913476,0.50749123,-1.1715083,7.9728327,6.6502223
2017-10-12,8.63,9.378153,-1.2105944,0.206373,4.3488708,-0.5315157,-11.988584,9.514062,0.44241664,-1.021288,7.975145,1.6432675
2017-10-13,8.7,9.060265,6.1350365,0.13963856,2.9425848,-0.3596405,-8.111858,6.4375186,0.2993532,-0.6910361,7.977457,-5.708789
2017-10-16,8.77,9.380039,5.785935,0.17954063,3.7834358,-0.46240872,-10.429842,8.277055,0.38489413,-0.88850135,7.984393,-5.2344623
2017-10-17,8.88,9.315272,-1.6231737,0.12539257,2.642381,-0.32294983,-7.2842827,5.78076,0.26881307,-0.6205362,7.9867053,2.362164
2017-10-18,8.93,9.392071,-5.8827076,0.13606867,2.8673573,-0.35044625,-7.904477,6.272942,0.29170018,-0.6733696,7.9890175,6.645986
2017-10-19,8.93,9.894311,-0.9272918,0.25313607,5.334303,-0.65195453,-14.705136,11.669901,0.54266596,-1.2527068,7.991329,1.6400653
2017-10-20,8.91,9.765369,6.4250445,0.22465469,4.734118,-0.5786004,-13.0506,10.356872,0.48160842,-1.1117595,7.9936414,-5.7096095
2017-10-23,8.68,9.651695,5.923427,0.20552471,4.330995,-0.52933097,-11.939304,9.474956,0.44059807,-1.0170901,8.000578,-5.2386565
2017-10-24,8.63,9.170808,-1.8003267,0.13047788,2.749543,-0.33604708,-7.5796976,6.0151987,0.27971482,-0.6457022,8.00289,2.3547573
2017-10-25,8.75,8.459945,-6.0093174,-0.039619926,-0.8349054,0.10204152,2.3015935,-1.8265299,-0.08493608,0.19606903,8.005202,6.6503468
2017-10-26,8.61,8.954086,-0.8873373,0.041910093,0.8831659,-0.10793988,-2.434634,1.9321096,0.08984569,-0.20740251,8.007514,1.6368543
2017-10-27,8.75,8.208344,6.665955,-0.16098164,-3.3923445,0.41460982,9.351716,-7.421461,-0.34510788,0.7966576,8.009826,-5.7105246
2017-10-30,8.68,8.305533,6.2169414,-0.14812599,-3.1214392,0.38149998,8.604909,-6.8287997,-0.31754833,0.73303825,8.016762,-5.231704
2017-10-31,8.59,8.931248,-1.5427392,0.019686526,0.41485152,-0.050702844,-1.1436261,0.9075743,0.04220342,-0.09742366,8.019074,2.3623497
2017-11-01,8.61,8.426045,-5.650577,-0.12814137,-2.7003062,0.3300294,7.443966,-5.907483,-0.2747059,0.6341394,8.021386,6.6577373
2017-11-02,8.47,8.747119,-0.82989925,-0.018338507,-0.38644493,0.04723101,1.0653174,-0.8454289,-0.039313577,0.09075266,8.023699,1.6395446
2017-11-03,8.59,8.214333,6.3286347,-0.09121525,-1.922167,0.2349258,5.29886,-4.2051415,-0.1955447,0.45140132,8.0260105,-5.7114325
2017-11-06,8.88,8.784409,6.0013595,-0.0029774506,-0.06274342,0.007668454,0.17296553,-0.13726433,-0.006382975,0.014734654,8.032947,-5.2358985
2017-11-07,8.93,9.28054,-1.6042737,0.10462209,2.2046874,-0.26945525,-6.077688,4.8232136,0.22428589,-0.5177484,8.035259,2.3576381
2017-11-08,9.11,9.343684,-5.9331455,0.12522449,2.6388388,-0.32251695,-7.2745185,5.773011,0.26845273,-0.6197045,8.037571,6.650471
2017-11-09,9.02,9.617766,-0.9878514,0.19641347,4.138995,-0.5058649,-11.410016,9.054914,0.42106566,-0.97200084,8.039883,1.6422279
2017-11-10,9.34,9.72609,6.0560956,0.28375813,5.9795976,-0.730822,-16.484028,13.081617,0.6083128,-1.4042476,8.042195,-5.7063885
2017-11-13,9.34,10.089725,5.7408113,0.32616743,6.8732834,-0.84004754,-18.947662,15.036741,0.6992286,-1.6141206,8.049131,-5.233809
2017-11-14,9.57,10.415759,-1.8720789,0.39853635,8.398303,-1.0264345,-23.151703,18.373043,0.8543711,-1.9722562,8.051443,2.3625357
2017-11-15,9.53,10.144953,-6.196046,0.3471835,7.3161516,-0.89417464,-20.168524,16.005608,0.7442822,-1.7181237,8.053756,6.6548367
2017-11-16,9.62,10.751247,-1.2497723,0.4904297,10.334761,-1.2631067,-28.489954,22.609446,1.0513694,-2.4270134,8.056067,1.639025
2017-11-17,9.44,10.446138,6.4459076,0.35158163,7.408833,-0.9055021,-20.424017,16.208368,0.75371087,-1.739889,8.05838,-5.711233
2017-11-20,9.53,10.392519,6.045625,0.3231875,6.8104873,-0.8323727,-18.774551,14.899363,0.6928403,-1.5993736,8.065316,-5.238003
2017-11-21,9.71,9.580624,-1.3748807,0.11534972,2.4307494,-0.2970844,-6.7008758,5.3177714,0.24728349,-0.5708367,8.067628,2.3455195
2017-11-22,10.37,10.583002,-5.6318927,0.31717983,6.6838884,-0.8168999,-18.425554,14.622401,0.6799612,-1.5696431,8.069941,6.6536226
2017-11-23,10.85,10.892874,-0.187205,0.29054877,6.122696,-0.7483113,-16.878508,13.394674,0.62287027,-1.4378527,8.072252,1.6417084
2017-11-24,10.72,11.635675,7.061639,0.47036883,9.91202,-1.2114397,-27.324583,21.684612,1.0083635,-2.327737,8.074564,-5.7121325
2017-11-27,10.72,10.8867855,6.517902,0.3229436,6.805347,-0.83174455,-18.760382,14.888118,0.6923174,-1.5981666,8.081501,-5.2310495
2017-11-28,10.58,10.03287,-1.5130463,0.23381911,4.927239,-0.6022035,-13.582978,10.779364,0.50125486,-1.1571119,8.083813,2.3627214
2017-11-29,11.04,10.387985,-5.5790873,0.26193118,5.5196414,-0.6746065,-15.216061,12.075368,0.56152076,-1.2962316,8.086125,6.6493864
2017-11-30,11.13,10.66906,-0.18216044,0.23577186,4.9683895,-0.60723287,-13.696418,10.869388,0.5054411,-1.1667756,8.088437,1.6542194
2017-12-01,11.02,11.137188,7.3048906,0.30850822,6.5011525,-0.79456604,-17.921804,14.222629,0.66137123,-1.5267295,8.090749,-5.7090116
2017-12-04,11.11,11.178537,6.9330864,0.29465896,6.2093086,-0.7588971,-17.117277,13.584159,0.63168156,-1.4581931,8.097685,-5.2376757
2017-12-05,10.76,11.619463,-0.34651256,0.31867418,6.7153783,-0.82074857,-18.512362,14.691292,0.6831647,-1.5770382,8.0999975,2.3676198
2017-12-06,10.76,11.208988,-4.0566163,0.11084314,2.3357825,-0.2854776,-6.4390798,5.110012,0.2376224,-0.54853475,8.102309,6.642126
2017-12-07,10.67,10.713538,1.0346831,-0.012986118,-0.27365473,0.03344588,0.75438726,-0.59867686,-0.027839277,0.06426503,8.104622,1.6352925
2017-12-08,10.53,10.545031,8.226015,-0.015751755,-0.33193463,0.040568806,0.9150481,-0.72617626,-0.03376817,0.077951476,8.106934,-5.7138553
2017-12-11,9.8,9.752191,7.9243164,-0.22206622,-4.6795716,0.5719338,12.900231,-10.23754,-0.47605932,1.0989498,8.11387,-5.241873
2017-12-12,9.8,10.314077,0.5968615,-0.15737632,-3.3163702,0.4053243,9.142277,-7.2552524,-0.33737892,0.7788158,8.116182,2.3409936
2017-12-13,9.55,8.984802,-3.7307315,-0.43770972,-9.223798,1.1273258,25.427355,-20.178984,-0.9383498,2.166115,8.118494,6.6550865
2017-12-14,10.08,9.263998,1.4284253,-0.40903404,-8.61952,1.0534713,23.761534,-18.856998,-0.8768757,2.0242066,8.120806,1.6379845
2017-12-15,10.03,9.03465,9.242667,-0.55729085,-11.743715,1.4353082,32.37404,-25.691828,-1.1947044,2.757892,8.123118,-5.7108374
2017-12-18,10.3,9.994895,8.020421,-0.19714381,-4.154385,0.50774586,11.452443,-9.088585,-0.42263135,0.9756151,8.130054,-5.228639
2017-12-19,10.1,9.757978,0.26660943,-0.2098937,-4.4230623,0.5405834,12.193108,-9.676372,-0.44996423,1.0387111,8.132366,2.3458915
2017-12-20,10.28,10.414465,-4.411017,0.0078541655,0.16550979,-0.020228485,-0.45626283,0.36208722,0.016837541,-0.038868293,8.134679,6.6538734
2017-12-21,10.12,10.346977,0.48732597,0.017438011,0.3674689,-0.044911772,-1.0130059,0.80391484,0.037383117,-0.08629633,8.136991,1.640669
2017-12-22,10.21,10.29767,7.2281365,0.13653511,2.877186,-0.35164756,-7.931573,6.294445,0.2927001,-0.6756779,8.139303,-5.7117367
2017-12-25,10.17,10.233751,6.90862,0.08704794,1.8343496,-0.22419286,-5.0567737,4.013023,0.18661092,-0.43077835,8.146239,-5.230395
2017-12-26,10.6,10.753705,-0.985544,0.26108965,5.5019073,-0.67243904,-15.167174,12.0365715,0.55971664,-1.292067,8.148551,2.3630934
2017-12-27,10.67,10.8215885,-4.5883226,0.12961099,2.731275,-0.3338144,-7.5293384,5.975234,0.27785638,-0.64141214,8.150864,6.6496363
2017-12-28,11.11,10.834751,0.28813574,0.15869084,3.344071,-0.40870985,-9.21864,7.3158526,0.34019694,-0.785321,8.153175,1.6472986
2017-12-29,11.08,10.815996,7.8110723,0.11911792,2.510156,-0.30678943,-6.919777,5.4914904,0.25536165,-0.5894846,8.155487,-5.7106385
2018-01-01,11.254999999999999,11.084551,6.9269433,0.262068,5.5225244,-0.6749588,-15.224009,12.081675,0.56181407,-1.2969086,8.162424,-5.2370214
2018-01-02,11.43,11.136004,-0.4717732,0.22864404,4.818186,-0.58887506,-13.28235,10.540787,0.49016067,-1.1315018,8.164736,2.3679914
2018-01-03,11.36,11.163803,-4.927293,0.27076122,5.7057157,-0.6973483,-15.729013,12.482443,0.5804503,-1.3399292,8.1670475,6.6509695
2018-01-04,11.77,11.45457,0.27032936,0.2923808,6.1613026,-0.75302976,-16.984936,13.479135,0.6267978,-1.4469192,8.16936,1.640149
2018-01-05,11.5,11.518572,7.6622357,0.2973555,6.2661333,-0.76584214,-17.273924,13.708473,0.6374624,-1.4715376,8.171672,-5.7134576
2018-01-08,11.77,12.043322,7.5297065,0.33379316,7.0339794,-0.85968775,-19.390656,15.388298,0.71557647,-1.6518584,8.176672,-5.232502
2018-01-09,11.77,11.657063,0.1305934,0.21237569,4.4753647,-0.54697573,-12.337291,9.790794,0.455285,-1.0509939,8.176935,2.3509758
2018-01-10,11.68,11.915705,-3.9179087,0.21474148,4.525219,-0.5530689,-12.474724,9.89986,0.46035674,-1.0627016,8.177199,6.6467323
2018-01-11,11.75,11.425794,1.2688799,0.07284496,1.5350521,-0.18761292,-4.231696,3.3582468,0.15616298,-0.36049137,8.177463,1.6369447
2018-01-12,11.72,12.255165,8.696426,0.23213229,4.8916926,-0.597859,-13.484987,10.701599,0.49763867,-1.1487641,8.177727,-5.71044
2018-01-15,11.95,12.6588745,8.322791,0.29653433,6.2488284,-0.7637272,-17.22622,13.670615,0.63570195,-1.4674737,8.178518,-5.2366943
2018-01-16,12.18,12.184416,0.928572,0.15338384,3.2322373,-0.39504167,-8.910347,7.0711937,0.32882,-0.75905806,8.1787815,2.3558733
2018-01-17,11.54,13.097171,-3.0753179,0.28484944,6.002594,-0.7336326,-16.547422,13.1319275,0.6106522,-1.4096481,8.179046,6.654124
2018-01-18,11.68,11.619722,1.5092227,0.062009912,1.3067267,-0.15970716,-3.6022687,2.8587372,0.1329351,-0.30687144,8.179309,1.6396298
2018-01-19,11.59,11.061277,9.014077,-0.0899733,-1.8959954,0.23172714,5.2267127,-4.1478853,-0.19288222,0.44525522,8.179573,-5.709332
2018-01-22,11.79,11.0000725,8.617581,-0.1189782,-2.5072117,0.30642956,6.9116607,-5.485049,-0.2550621,0.58879316,8.180365,-5.238456
2018-01-23,11.943333333333333,10.550556,1.5501424,-0.32831317,-6.9184995,0.8455739,19.07231,-15.135662,-0.7038285,1.6247393,8.180628,2.3634653
2018-01-24,12.096666666666666,11.84249,-3.0256402,0.0061142035,0.1288438,-0.015747193,-0.35518524,0.2818727,0.013107457,-0.030257655,8.180892,6.65849
2018-01-25,12.25,11.5580225,1.7159584,0.0031160805,0.065664746,-0.008025497,-0.18101878,0.14365534,0.0066801654,-0.015420698,8.181155,1.6462574
2018-01-26,12.5,12.819772,9.397521,0.20227633,4.2625422,-0.52096474,-11.7506,9.325201,0.4336343,-1.0010147,8.181419,-5.7102413
2018-01-29,12.96,12.8245125,8.999196,0.18704855,3.9416494,-0.48174545,-10.865992,8.62318,0.40098944,-0.9256562,8.182211,-5.2363677
2018-01-30,12.85,12.807558,0.7946113,0.31300837,6.595984,-0.8061563,-18.183226,14.43009,0.67101854,-1.5489995,8.182474,2.3587537
2018-01-31,12.46,13.188058,-3.3249288,0.35709983,7.525117,-0.9197142,-20.74458,16.462763,0.76554054,-1.7671971,8.182738,6.6512184
2018-02-01,12.48,12.130358,1.3582944,0.2020376,4.257512,-0.5203499,-11.7367325,9.314196,0.43312255,-0.9998333,8.1830015,1.6391102
2018-02-02,12.82,11.804192,8.846835,0.10403578,2.192332,-0.2679452,-6.043628,4.796184,0.22302899,-0.5148469,8.183266,-5.7150702
2018-02-05,11.93,12.566046,9.073899,0.1148353,2.419909,-0.29575947,-6.670992,5.294056,0.24618068,-0.568291,8.184057,-5.2318482
2018-02-06,11.15,11.923898,1.8230708,-0.09248302,-1.9488825,0.23819096,5.3725076,-4.263587,-0.1982625,0.45767522,8.18432,2.3513482
2018-02-07,11.79,10.880905,-2.823928,-0.2396359,-5.049815,0.6171847,13.920886,-11.047525,-0.51372474,1.1858977,8.184585,6.646981
2018-02-08,11.22,10.857771,2.3773816,-0.28632295,-6.033645,0.73742765,16.63302,-13.199858,-0.613811,1.4169401,8.184848,1.6417885
2018-02-09,11.22,11.292635,11.198143,-0.506738,-10.678423,1.3051089,29.437336,-23.361277,-1.0863307,2.5077188,8.185112,-5.708014
2018-02-12,12.0,10.516869,10.51079,-0.62609035,-13.193518,1.612502,36.37073,-28.863575,-1.3421949,3.0983636,8.185904,-5.23604
2018-02-13,12.46,10.600367,1.3640486,-0.27778283,-5.8536806,0.7154325,16.136911,-12.806148,-0.59550303,1.3746773,8.186167,2.3562453
2018-02-14,12.510000000000002,12.007086,-2.0243042,-0.17031984,-3.5891273,0.4386605,9.89419,-7.851965,-0.3651269,0.84287006,8.186431,6.6457777
2018-02-15,12.56,12.6526985,3.1473982,-0.0668002,-1.4076717,0.17204459,3.8805451,-3.0795758,-0.14320439,0.33057737,8.186694,1.6326907
2018-02-16,12.61,11.419271,8.367789,0.12196427,2.5701368,-0.31412023,-7.085127,5.6227107,0.26146358,-0.6035705,8.186958,-5.708934
2018-02-19,12.66,11.892479,7.6420846,0.2765816,5.828367,-0.71233875,-16.06713,12.75077,0.5929279,-1.3687327,8.18775,-5.237799
2018-02-20,12.71,12.842571,1.2207085,0.22757252,4.795605,-0.5861153,-13.220101,10.491387,0.48786354,-1.1261991,8.188013,2.3638368
2018-02-21,12.76,12.272774,-3.75838,0.2518446,5.3070884,-0.6486284,-14.630114,11.610363,0.5398974,-1.2463157,8.188277,6.6587415
2018-02-22,13.12,12.259501,1.2887685,0.24181445,5.0957236,-0.6227955,-14.047442,11.147959,0.518395,-1.1966789,8.18854,1.6452171
2018-02-23,13.92,13.037554,9.553336,0.2138002,4.5053835,-0.55064464,-12.420044,9.856466,0.4583389,-1.0580435,8.188805,-5.7098446
2018-02-26,14.06,13.490143,9.577227,0.20396951,4.298222,-0.5253255,-11.848959,9.403258,0.43726408,-1.0093937,8.189596,-5.2357135
2018-02-27,14.7,13.392117,1.8894378,0.20283356,4.2742844,-0.5223999,-11.78297,9.350889,0.43482885,-1.0037723,8.189859,2.3591256
2018-02-28,15.39,13.423557,-2.638627,0.25959843,5.470484,-0.6685984,-15.080546,11.967824,0.55651987,-1.2846873,8.190124,6.651468
2018-03-01,14.98,13.800051,2.0945933,0.3992045,8.412383,-1.0281552,-23.190517,18.403843,0.8558034,-1.9755627,8.190387,1.6380705
2018-03-02,14.98,13.79195,9.832406,0.3155286,6.6490917,-0.8126471,-18.329632,14.546276,0.6764213,-1.5614716,8.190651,-5.714675
2018-03-05,13.97,13.147896,9.161944,0.21814904,4.597026,-0.56184506,-12.672675,10.056952,0.46766174,-1.0795647,8.1914425,-5.2311945
2018-03-06,14.79,13.001202,1.3505353,0.23549035,4.9624567,-0.60650784,-13.680064,10.85641,0.5048376,-1.1653825,8.191706,2.3517199
2018-03-07,14.43,13.492504,-1.4446465,0.020832337,0.4389971,-0.053653896,-1.2101885,0.96039766,0.04465978,-0.103094,8.19197,6.64723
2018-03-08,14.52,14.048264,4.397045,-0.037406314,-0.7882583,0.09634034,2.1730008,-1.7244794,-0.08019061,0.18511444,8.192233,1.6348637
2018-03-09,14.84,13.103774,12.031711,-0.3000493,-6.3228993,0.77278,17.430412,-13.832662,-0.6432373,1.4848685,8.192497,-5.7096457
2018-03-12,15.32,14.060007,11.444997,-0.07292713,-1.5367837,0.18782455,4.2364697,-3.362035,-0.15633912,0.360898,8.193288,-5.235386
2018-03-13,16.35,14.475606,4.707011,-0.16622692,-3.5028777,0.4281191,9.6564245,-7.6632757,-0.3563526,0.8226152,8.193552,2.3566172
2018-03-14,16.28,15.08435,0.3476522,-0.023765743,-0.50081235,0.06120891,1.3805953,-1.0956315,-0.05094833,0.11761068,8.193815,6.654625
2018-03-15,16.76,14.935406,4.5534472,0.114953935,2.422409,-0.29606503,-6.6778836,5.299525,0.246435,-0.5688781,8.194079,1.647383
2018-03-16,16.81,14.542087,10.804016,0.26676208,5.6214423,-0.68704855,-15.496697,12.298079,0.5718771,-1.3201386,8.194344,-5.7105484
2018-03-19,16.62,15.491983,11.014649,0.32180235,6.781298,-0.82880527,-18.694086,14.835505,0.68987083,-1.5925188,8.195134,-5.230867
2018-03-20,16.49,15.064544,3.5339475,0.20651232,4.351806,-0.53187454,-11.9966755,9.520484,0.4427153,-1.0219774,8.195398,2.3642087
2018-03-21,16.58,15.069343,-0.6312258,0.18174104,3.829805,-0.4680759,-10.557669,8.378497,0.38961133,-0.89939064,8.195662,6.6503863
2018-03-22,16.4,15.019702,4.6823835,0.104497015,2.2020516,-0.26913315,-6.070422,4.8174477,0.22401777,-0.5171294,8.195926,1.6500626
2018-03-23,16.01,15.972453,13.054261,0.09259729,1.9512905,-0.23848526,-5.379145,4.2688546,0.19850747,-0.4582407,8.19619,-5.7133765
2018-03-26,16.4,15.959044,13.414152,-0.08869468,-1.8690511,0.22843403,5.1524353,-4.088939,-0.19014114,0.43892762,8.19698,-5.235059
2018-03-27,16.4,15.814279,5.489762,-0.048817486,-1.0287244,0.12572993,2.8358967,-2.2505493,-0.10465355,0.24158545,8.197245,2.3568041
2018-03-28,16.12,16.607193,2.0194757,-0.053789563,-1.1335003,0.13853556,3.124734,-2.4797685,-0.115312554,0.266191,8.197508,6.643119
2018-03-29,16.03,16.332094,7.0627184,-0.120256454,-2.5341485,0.30972174,6.9859166,-5.543978,-0.25780243,0.595119,8.197772,1.6370313
2018-03-30,15.85,15.700096,13.600786,-0.08219314,-1.7320452,0.21168928,4.7747498,-3.7892106,-0.17620336,0.4067532,8.198036,-5.7122664
2018-04-02,16.58,15.838501,13.225924,-0.07379974,-1.555172,0.19007197,4.287161,-3.4022632,-0.1582098,0.3652163,8.198827,-5.239255
2018-04-03,16.62,16.287928,6.222963,-0.10545377,-2.222213,0.27159724,6.1260014,-4.8615546,-0.22606881,0.5218641,8.199091,2.3617015
2018-04-04,16.44,16.196789,1.5427703,-0.043483794,-0.91632825,0.111992955,2.526053,-2.0046592,-0.09321934,0.21519035,8.199354,6.659118
2018-04-05,16.3,15.591581,5.9762464,-0.046387594,-0.97751963,0.119471714,2.6947398,-2.138528,-0.09944443,0.22956054,8.199618,1.6338233
2018-04-06,16.35,16.383297,13.213661,0.1444117,3.0431688,-0.37193382,-8.389139,6.657566,0.30958575,-0.7146572,8.1998825,-5.7092485
2018-04-09,17.27,15.824694,13.076476,-0.04445093,-0.93670857,0.114483826,2.5822356,-2.0492456,-0.09529266,0.21997647,8.200673,-5.243454
2018-04-10,17.08,16.821491,5.759174,0.10931836,2.3036513,-0.28155056,-6.350503,5.039718,0.23435363,-0.54098904,8.200937,2.34738
2018-04-11,16.35,16.20628,1.1693305,0.03846809,0.8106329,-0.099074945,-2.2346811,1.7734286,0.0824668,-0.19036888,8.2012005,6.6548753
2018-04-12,16.35,15.319237,5.6092787,-0.029318206,-0.6178187,0.07550934,1.703148,-1.3516073,-0.06285155,0.14508842,8.201465,1.6463431
2018-04-13,15.66,15.393419,13.20111,-0.0636489,-1.3412648,0.16392839,3.6974807,-2.9342966,-0.13644873,0.3149824,8.201729,-5.7101507
2018-04-16,15.57,15.89604,13.480188,-0.11834795,-2.4939306,0.30480635,6.8750477,-5.4559937,-0.25371101,0.5856742,8.20252,-5.230213
2018-04-17,15.94,14.655659,6.3761444,-0.4865848,-10.2537365,1.2532041,28.266598,-22.432188,-1.0431268,2.4079857,8.202784,2.3645809
2018-04-18,15.37,15.458785,1.439897,-0.17754616,-3.7414067,0.4572719,10.313979,-8.185107,-0.38061845,0.87863123,8.203047,6.650636
