ds,actual,naive_pred,garch_pred,naive_error,garch_error
2024-11-14,0.00538644899828642,0.0,0.008732129252929568,0.00538644899828642,0.003345680254643148
2024-11-15,0.003278691461698347,0.0,0.008717387951506093,0.003278691461698347,0.005438696489807746
2024-11-18,0.007747504342384142,0.0,0.008652663893328423,0.007747504342384142,0.0009051595509442806
2024-11-19,0.010981807537304258,0.0,0.008727741480741565,0.010981807537304258,0.0022540660565626928
2024-11-20,0.0033405743442554816,0.0,0.008948105656374833,0.0033405743442554816,0.005607531312119351
2024-11-21,0.0021654043607436135,0.0,0.008840451654451307,0.0021654043607436135,0.0066750472937076935
2024-11-22,0.0011640476910983967,0.0,0.00873071690980366,0.0011640476910983967,0.007566669218705264
2024-11-25,0.007615930851378935,0.0,0.008625751446243456,0.007615930851378935,0.0010098205948645212
2024-11-26,0.011968336975361284,0.0,0.008641320299902285,0.011968336975361284,0.003327016675459
2024-11-27,0.003254151911677823,0.0,0.008840508588609474,0.003254151911677823,0.005586356676931651
2024-11-28,0.001137749005300099,0.0,0.008740678516440635,0.001137749005300099,0.007602929511140536
2024-11-29,0.007614455583289445,0.0,0.008643387674426357,0.007614455583289445,0.001028932091136912
2024-12-02,0.009637080688387673,0.0,0.008657242751369316,0.009637080688387673,0.000979837937018356
2024-12-03,0.01287019052053502,0.0,0.008745016428921535,0.01287019052053502,0.004125174091613485
2024-12-04,0.0053290396602808255,0.0,0.009073314833408844,0.0053290396602808255,0.003744275173128019
2024-12-05,0.005300791465832004,0.0,0.008987965032848178,0.005300791465832004,0.003687173567016174
2024-12-06,0.002240359394422377,0.0,0.008909244057672088,0.002240359394422377,0.00666888466324971
2024-12-09,0.011601242550158403,0.0,0.008794418959075985,0.011601242550158403,0.0028068235910824173
2024-12-10,0.00840941092238218,0.0,0.008957814249561017,0.00840941092238218,0.0005484033271788372
2024-12-11,0.01282891231616396,0.0,0.009029543612822436,0.01282891231616396,0.003799368703341523
2024-12-12,0.0020959298281334787,0.0,0.009320196368330176,0.0020959298281334787,0.007224266540196698
2024-12-13,0.004196261806324151,0.0,0.009171736941925482,0.004196261806324151,0.0049754751356013305
2024-12-16,0.0,0.0,0.009087581681222931,0.0,0.009087581681222931
2024-12-17,0.0011327778539566428,0.0,0.00895494579515119,0.0011327778539566428,0.007822167941194547
2024-12-18,0.0011327778539567386,0.0,0.008840062629580451,0.0011327778539567386,0.007707284775623713
2024-12-19,0.007630526511476609,0.0,0.008726135776841082,0.007630526511476609,0.0010956092653644734
2024-12-20,0.0011401581168352835,0.0,0.00878918793818741,0.0011401581168352835,0.007649029821352127
2024-12-23,0.001140158116835275,0.0,0.00867940665789645,0.001140158116835275,0.007539248541061175
2024-12-24,0.003264775998139289,0.0,0.008587219147067416,0.003264775998139289,0.005322443148928126
2024-12-25,0.003264775998139235,0.0,0.008533503053875954,0.003264775998139235,0.005268727055736718
2024-12-26,0.003264775998139289,0.0,0.008459506411563329,0.003264775998139289,0.00519473041342404
2024-12-27,0.0011438844290016788,0.0,0.008416997489095565,0.0011438844290016788,0.007273113060093886
2024-12-30,0.002125399312313366,0.0,0.008338055944319633,0.002125399312313366,0.006212656632006267
2024-12-31,0.008877257048356263,0.0,0.008286604201649722,0.008877257048356263,0.0005906528467065405
2025-01-02,0.007730937427210284,0.0,0.00844971502144232,0.007730937427210284,0.0007187775942320363
2025-01-03,0.001146319621145971,0.0,0.008485941874115712,0.001146319621145971,0.007339622252969741
2025-01-06,0.009609977043997525,0.0,0.008401211055669756,0.009609977043997525,0.0012087659883277691
2025-01-07,0.006505145723906838,0.0,0.008514327377452014,0.006505145723906838,0.002009181653545177
2025-01-08,0.001141459561360276,0.0,0.008556135017970212,0.001141459561360276,0.0074146754566099355
2025-01-09,0.005392610502597138,0.0,0.00846553640746321,0.005392610502597138,0.0030729259048660716
2025-01-10,0.00542184849095103,0.0,0.008475680324529307,0.00542184849095103,0.0030538318335782775
2025-01-13,0.005421848490950893,0.0,0.00848575252890713,0.005421848490950893,0.003063904037956238
2025-01-14,0.0021323718405522984,0.0,0.008453410036726061,0.0021323718405522984,0.006321038196173762
2025-01-15,0.003289476650398646,0.0,0.008392049983028957,0.003289476650398646,0.005102573332630311
2025-01-16,0.014068610905225834,0.0,0.00835601547546321,0.014068610905225834,0.005712595429762624
2025-01-17,0.0021139937948424204,0.0,0.00871080272147336,0.0021139937948424204,0.0065968089266309395
2025-01-20,0.008665140459984774,0.0,0.008627258776520695,0.008665140459984774,3.788168346407876e-05
2025-01-21,0.003289476650398646,0.0,0.008743955381007855,0.003289476650398646,0.005454478730609209
2025-01-22,0.0023090889362592467,0.0,0.008677155207029108,0.0023090889362592467,0.006368066270769862
2025-01-23,0.01426370604664264,0.0,0.008599254050246115,0.01426370604664264,0.005664451996396525
2025-01-24,0.0009762447895422765,0.0,0.008935029857051337,0.0009762447895422765,0.00795878506750906
2025-02-03,0.010791471632764432,0.0,0.008813239114315443,0.010791471632764432,0.0019782325184489885
2025-02-04,0.004428777844935644,0.0,0.00901362768057998,0.004428777844935644,0.004584849835644335
2025-02-05,0.00636269378782865,0.0,0.008916265503145277,0.00636269378782865,0.0025535717153166264
2025-02-06,0.0032472832561688384,0.0,0.008868645277374557,0.0032472832561688384,0.005621362021205719
2025-02-07,0.001134062494973423,0.0,0.00876641589312739,0.001134062494973423,0.007632353398153966
2025-02-10,0.008618640226657644,0.0,0.008658480565931659,0.008618640226657644,3.984033927401445e-05
2025-02-11,0.003271718933459488,0.0,0.008769840450645862,0.003271718933459488,0.0054981215171863735
2025-02-12,0.004433868828831477,0.0,0.00870047633347134,0.004433868828831477,0.004266607504639862
2025-02-13,0.0011514106050418357,0.0,0.008662807223483794,0.0011514106050418357,0.007511396618441958
2025-02-14,0.0,0.0,0.008563395651464668,0.0,0.008563395651464668
2025-02-17,0.0,0.0,0.00847338351474388,0.0,0.00847338351474388
2025-02-18,0.0,0.0,0.008390898562418286,0.0,0.008390898562418286
2025-02-19,0.00115008638323731,0.0,0.008315368964281042,0.00115008638323731,0.0071652825810437325
2025-02-20,0.0,0.0,0.008245050395472544,0.0,0.008245050395472544
2025-02-21,0.01515550885462603,0.0,0.00818195878366425,0.01515550885462603,0.00697355007096178
2025-02-24,0.004196261806324238,0.0,0.008631823522103047,0.004196261806324238,0.004435561715778809
2025-02-25,0.0097103854114231,0.0,0.008562757766461787,0.0097103854114231,0.0011476276449613135
2025-02-26,0.003257862467737966,0.0,0.00873567376155294,0.003257862467737966,0.005477811293814974
2025-02-27,0.018269039344992938,0.0,0.00866897419218879,0.018269039344992938,0.009600065152804147
2025-02-28,0.007396721293965543,0.0,0.009276255671469513,0.007396721293965543,0.0018795343775039695
2025-03-03,0.0,0.0,0.009277552484736015,0.0,0.009277552484736015
2025-03-04,0.003233109832147159,0.0,0.009129938223331973,0.003233109832147159,0.005896828391184814
2025-03-05,0.0,0.0,0.00902952189998545,0.0,0.00902952189998545
2025-03-06,0.0053290396602808255,0.0,0.008901511154678451,0.0053290396602808255,0.003572471494397626
2025-03-07,0.016927903419698524,0.0,0.00883075704109587,0.016927903419698524,0.008097146378602654
2025-03-10,0.017735692072811664,0.0,0.009314205535166641,0.017735692072811664,0.008421486537645023
2025-03-11,0.0,0.0,0.009788550700838164,0.0,0.009788550700838164
2025-03-12,0.030488765230823514,0.0,0.009601739027865746,0.030488765230823514,0.020887026202957768
2025-03-13,0.018120023749298424,0.0,0.011194783339281188,0.018120023749298424,0.006925240410017236
2025-03-14,0.007500991924690904,0.0,0.011562631099827574,0.007500991924690904,0.00406163917513667
2025-03-17,0.019632161790359336,0.0,0.01133096170728512,0.019632161790359336,0.008301200083074216
2025-03-18,0.007505288908053558,0.0,0.011678519777137845,0.007505288908053558,0.004173230869084287
2025-03-19,0.004530361116039492,0.0,0.011480816011369268,0.004530361116039492,0.006950454895329776
2025-03-20,0.004530361116039482,0.0,0.011224269374273371,0.004530361116039482,0.006693908258233889
2025-03-21,0.012126872882305694,0.0,0.010959616656139077,0.012126872882305694,0.0011672562261666169
2025-03-24,0.007596511766266358,0.0,0.011004239506555283,0.007596511766266358,0.003407727740288925
2025-03-25,0.004550978728534667,0.0,0.010817281944773416,0.004550978728534667,0.006266303216238748
2025-03-26,0.005947406017195124,0.0,0.01061000878654825,0.005947406017195124,0.004662602769353126
2025-03-27,0.004599118945227448,0.0,0.010451773902414328,0.004599118945227448,0.005852654957186881
2025-03-28,0.010814256480174997,0.0,0.0102733544829774,0.010814256480174997,0.000540901997197597
2025-03-31,0.012346800591345564,0.0,0.010322153781287802,0.012346800591345564,0.002024646810057762
2025-04-01,0.007676077480787202,0.0,0.010441448502196209,0.007676077480787202,0.0027653710214090074
2025-04-02,0.0046707231105582794,0.0,0.010300993102288518,0.0046707231105582794,0.005630269991730238
2025-04-03,0.07195958977482857,0.0,0.01010593860935476,0.07195958977482857,0.06185365116547381
2025-04-04,0.0050200908639983725,0.0,0.017788975592308222,0.0050200908639983725,0.01276888472830985
2025-04-08,0.07252199035018736,0.0,0.017137511180432014,0.07252199035018736,0.05538447916975535
2025-04-09,0.060985437263250314,0.0,0.022217280857485495,0.060985437263250314,0.03876815640576482
2025-04-10,0.0663821044354048,0.0,0.024710093099153056,0.0663821044354048,0.04167201133625175
2025-04-11,0.0637645403138478,0.0,0.027144710044113656,0.0637645403138478,0.036619830269734144
2025-04-14,0.008281970773220421,0.0,0.028938782172185533,0.008281970773220421,0.02065681139896511
2025-04-15,0.011642753637405533,0.0,0.027718234739061126,0.011642753637405533,0.016075481101655593
2025-04-16,0.011642753637405565,0.0,0.026590348006891796,0.011642753637405565,0.014947594369486231
2025-04-17,0.020403622521587346,0.0,0.025553718687651047,0.020403622521587346,0.005150096166063701
2025-04-18,0.0,0.0,0.024821832985414436,0.0,0.024821832985414436
2025-04-21,0.001730703097284631,0.0,0.02375212057434376,0.001730703097284631,0.02202141747705913
2025-04-22,0.00500216653195516,0.0,0.022738553822919203,0.00500216653195516,0.017736387290964044
2025-04-23,0.008466573253507047,0.0,0.021794398047358624,0.008466573253507047,0.013327824793851577
2025-04-24,0.003464406721551862,0.0,0.020967976125224996,0.003464406721551862,0.017503569403673133
2025-04-25,0.012178299433755644,0.0,0.02010873584330954,0.012178299433755644,0.007930436409553895
2025-04-28,0.0,0.0,0.019467639243806425,0.0,0.019467639243806425
2025-04-29,0.003506929773380666,0.0,0.0186831253235206,0.003506929773380666,0.015176195550139935
2025-05-05,0.0035192716245148,0.0,0.017962325951230224,0.0035192716245148,0.014443054326715424
2025-05-06,0.0017642912127620752,0.0,0.017282634123089707,0.0017642912127620752,0.015518342910327632
2025-05-07,0.0,0.0,0.01662716343311076,0.0,0.01662716343311076
2025-05-08,0.0017642912127621016,0.0,0.016001803253558062,0.0017642912127621016,0.014237512040795961
2025-05-09,0.008674923836066306,0.0,0.015413069714237105,0.008674923836066306,0.006738145878170799
2025-05-12,0.0,0.0,0.014981390533672392,0.0,0.014981390533672392
2025-05-13,0.003372684478639156,0.0,0.014452336663616555,0.003372684478639156,0.0110796521849774
2025-05-14,0.03294415571935406,0.0,0.013964092706768053,0.03294415571935406,0.018980063012586007
2025-05-15,0.0,0.0,0.014994953090025064,0.0,0.014994953090025064
2025-05-16,0.020615714964031508,0.0,0.014465089729275972,0.020615714964031508,0.006150625234755536
2025-05-19,0.00879049261065752,0.0,0.014627662708294988,0.00879049261065752,0.0058371700976374685
2025-05-20,0.0017642912127621016,0.0,0.01425239182120131,0.0017642912127621016,0.012488100608439207
2025-05-21,0.0,0.0,0.01376781506142873,0.0,0.01376781506142873
2025-05-22,0.003531700651276262,0.0,0.013312475602637186,0.003531700651276262,0.009780774951360923
2025-05-23,0.0017705387061507018,0.0,0.012914367154504655,0.0017705387061507018,0.011143828448353953
2025-05-26,0.0035379481446650165,0.0,0.012522377532008957,0.0035379481446650165,0.00898442938734394
2025-05-27,0.0035379481446649584,0.0,0.012157662354584198,0.0035379481446649584,0.00861971420991924
2025-05-28,0.0,0.0,0.011836486681516002,0.0,0.011836486681516002
2025-05-29,0.001773679074426161,0.0,0.011505031278945503,0.001773679074426161,0.009731352204519341
2025-05-30,0.005161531437816337,0.0,0.01120681562285957,0.005161531437816337,0.006045284185043233
2025-06-02,0.0035752630146890993,0.0,0.01098357310554727,0.0035752630146890993,0.007408310090858171
2025-06-03,0.010510473526931643,0.0,0.010745700007000045,0.010510473526931643,0.00023522648006840154
2025-06-04,0.00337268447863923,0.0,0.010672538000888344,0.00337268447863923,0.007299853522249114
2025-06-05,0.0053485597285958895,0.0,0.010454126933693006,0.0053485597285958895,0.0051055672050971165
2025-06-06,0.0035816657200114857,0.0,0.010292857405846227,0.0035816657200114857,0.0067111916858347415
2025-06-09,0.003594540175148718,0.0,0.010106517792809225,0.003594540175148718,0.006511977617660507
2025-06-10,0.0,0.0,0.00993470090594537,0.0,0.00993470090594537
2025-06-11,0.003607507519873611,0.0,0.009736947835585466,0.003607507519873611,0.006129440315711856
2025-06-12,0.005406392696462283,0.0,0.00959430743652453,0.005406392696462283,0.004187914740062247
2025-06-13,0.0035880913988748475,0.0,0.009467573695524983,0.0035880913988748475,0.005879482296650135
2025-06-16,0.007137789048292307,0.0,0.009321265551107745,0.007137789048292307,0.002183476502815438
2025-06-17,0.010436107806620545,0.0,0.009259309615043683,0.010436107806620545,0.0011767981915768617
2025-06-18,0.008837102402407475,0.0,0.009320449297759817,0.008837102402407475,0.0004833468953523417
2025-06-19,0.0015990054042130937,0.0,0.009374303727956574,0.0015990054042130937,0.00777529832374348
2025-06-20,0.008674923836066354,0.0,0.009230490110679928,0.008674923836066354,0.0005555662746135736
2025-06-23,0.008674923836066306,0.0,0.00922558729864562,0.008674923836066306,0.000550663462579315
2025-06-24,0.0,0.0,0.009281912099139806,0.0,0.009281912099139806
2025-06-25,0.0,0.0,0.009133956817407135,0.0,0.009133956817407135
2025-06-26,0.0035625260336033093,0.0,0.008997642777615564,0.0035625260336033093,0.005435116744012255
2025-06-27,0.005161531437816348,0.0,0.008914632563313126,0.005161531437816348,0.003753101125496778
2025-06-30,0.005311627219091185,0.0,0.008839264995582654,0.005311627219091185,0.0035276377764914693
2025-07-01,0.020968792044413292,0.0,0.008773485213074726,0.020968792044413292,0.012195306831338567
2025-07-02,0.0034644067215518787,0.0,0.00958658424984875,0.0034644067215518787,0.006122177528296871
2025-07-03,0.0017367145733728675,0.0,0.00945325560773458,0.0017367145733728675,0.007716541034361713
2025-07-04,0.008481227818055968,0.0,0.009304741774054407,0.008481227818055968,0.0008235139559984398
2025-07-07,0.0034411596242191387,0.0,0.009286290032107767,0.0034411596242191387,0.005845130407888628
2025-07-08,0.00684699696526916,0.0,0.009152537137748733,0.00684699696526916,0.002305540172479573
2025-07-09,0.04143593089480338,0.0,0.009097155174038859,0.04143593089480338,0.03233877572076452
2025-07-10,0.0016380020042383583,0.0,0.01218909509450195,0.0016380020042383583,0.010551093090263593
2025-07-11,0.02108756162009617,0.0,0.011843450097039007,0.02108756162009617,0.009244111523057163
2025-07-14,0.004827040748315868,0.0,0.012227606823163316,0.004827040748315868,0.007400566074847448
2025-07-15,0.01626052087178029,0.0,0.011923861907492641,0.01626052087178029,0.00433665896428765
2025-07-16,0.006535970979785449,0.0,0.012092267872429018,0.006535970979785449,0.005556296892643569
2025-07-17,0.0064935293105483115,0.0,0.011800777871661821,0.0064935293105483115,0.0053072485611135095
2025-07-18,0.004866189651172899,0.0,0.01152912454426051,0.004866189651172899,0.0066629348930876105
2025-07-21,0.009639809964078977,0.0,0.011275842649497344,0.009639809964078977,0.001636032685418367
2025-07-22,0.014505999615251789,0.0,0.01118366960593616,0.014505999615251789,0.00332233000931563
2025-07-23,0.0016194335523028827,0.0,0.011246528239299992,0.0016194335523028827,0.00962709468699711
2025-07-24,0.0,0.0,0.010964768463297744,0.0,0.010964768463297744
2025-07-25,0.001622060371868055,0.0,0.010692802638386895,0.001622060371868055,0.00907074226651884
2025-07-28,0.012903404835907782,0.0,0.010450211136364946,0.012903404835907782,0.002453193699542836
2025-07-29,0.029105379412188326,0.0,0.010506220373169266,0.029105379412188326,0.01859915903901906
2025-07-30,0.0016512553289635761,0.0,0.011928052473503193,0.0016512553289635761,0.010276797144539617
2025-07-31,0.011635769577764363,0.0,0.011599967365058483,0.011635769577764363,3.5802212705880396e-05
2025-08-01,0.0,0.0,0.011562156135871828,0.0,0.011562156135871828
2025-08-04,0.014935558085877003,0.0,0.011249138600957975,0.014935558085877003,0.0036864194849190283
2025-08-05,0.006403437035207007,0.0,0.011327448644738296,0.006403437035207007,0.004924011609531289
2025-08-06,0.013008313513000747,0.0,0.011088206600014099,0.013008313513000747,0.0019201069129866476
2025-08-07,0.009740336748384754,0.0,0.011088324490419974,0.009740336748384754,0.0013479877420352199
2025-08-08,0.003257331870306505,0.0,0.01101623168664154,0.003257331870306505,0.007758899816335036
2025-08-11,0.009708814126960903,0.0,0.010751243547142436,0.009708814126960903,0.001042429420181533
2025-08-12,0.007859531997176962,0.0,0.010648646940181195,0.007859531997176962,0.0027891149430042325
2025-08-13,0.007859531997177,0.0,0.010496673065040178,0.007859531997177,0.0026371410678631777
2025-08-14,0.04225092480375017,0.0,0.010405958313300205,0.04225092480375017,0.03184496649044997
2025-08-15,0.013834059128931389,0.0,0.013209558491280247,0.013834059128931389,0.000624500637651142
2025-08-18,0.002969448145851778,0.0,0.013128658227666214,0.002969448145851778,0.010159210081814436
2025-08-19,0.004535864506239881,0.0,0.012720052891770962,0.004535864506239881,0.008184188385531081
2025-08-20,0.018990917317253785,0.0,0.012377037215410851,0.018990917317253785,0.006613880101842934
2025-08-21,0.018990917317253785,0.0,0.012663514262617684,0.018990917317253785,0.006327403054636102
2025-08-22,0.006095197427847058,0.0,0.012822244194290747,0.006095197427847058,0.0067270467664436884
2025-08-25,0.015545574896347043,0.0,0.012472143889866168,0.015545574896347043,0.0030734310064808746
2025-08-26,0.015545574896346998,0.0,0.012544747057074167,0.015545574896346998,0.003000827839272831
2025-08-27,0.06732949653226918,0.0,0.01253008803378261,0.06732949653226918,0.054799408498486565
2025-08-28,0.0013118579244557208,0.0,0.01818129081064159,0.0013118579244557208,0.01686943288618587
2025-08-29,0.005851391768464125,0.0,0.01747240290840975,0.005851391768464125,0.011621011139945627
2025-09-03,0.023603856908448146,0.0,0.016852171492589833,0.023603856908448146,0.006751685415858313
2025-09-04,0.027995607489427074,0.0,0.016953796147500522,0.027995607489427074,0.011041811341926552
2025-09-05,0.02051278299039338,0.0,0.01722098801554204,0.02051278299039338,0.003291794974851339
2025-09-08,0.033197440304488325,0.0,0.01711718539938156,0.033197440304488325,0.016080254905106766
2025-09-09,0.006184311608784545,0.0,0.017852868849363004,0.006184311608784545,0.01166855724057846
2025-09-10,0.013861303097691466,0.0,0.01721552204892938,0.013861303097691466,0.003354218951237912
2025-09-11,0.001530690640212857,0.0,0.016767720207216768,0.001530690640212857,0.015237029567003912
2025-09-12,0.0015306906402129277,0.0,0.0161403683426505,0.0015306906402129277,0.014609677702437573
2025-09-15,0.0,0.0,0.015543039754250733,0.0,0.015543039754250733
2025-09-16,0.0030637278866489227,0.0,0.014980698807771106,0.0030637278866489227,0.011916970921122183
2025-09-17,0.01234964753875361,0.0,0.014471954715563588,0.01234964753875361,0.0021223071768099785
2025-09-18,0.013920612688303448,0.0,0.014225286122164314,0.013920612688303448,0.00030467343386086573
2025-09-19,0.014276892245748386,0.0,0.014062146811960934,0.014276892245748386,0.0002147454337874527
2025-09-22,0.015943650397136,0.0,0.013928241553259689,0.015943650397136,0.0020154088438763124
2025-09-23,0.003241493924171023,0.0,0.013884682787295587,0.003241493924171023,0.010643188863124564
2025-09-24,0.008058061329762441,0.0,0.013430462550761302,0.008058061329762441,0.0053724012209988604
2025-09-25,0.004644095143202658,0.0,0.013078933234926414,0.004644095143202658,0.008434838091723757
2025-09-26,0.0,0.0,0.012689983634073948,0.0,0.012689983634073948
2025-09-29,0.006250521191476364,0.0,0.01230261198680894,0.006250521191476364,0.006052090795332576
2025-09-30,0.00969312920565968,0.0,0.01202459832753774,0.00969312920565968,0.002331469121878059
2025-10-01,0.00647251450561752,0.0,0.011872069159590388,0.00647251450561752,0.005399554653972869
2025-10-02,0.004850454133749354,0.0,0.011594899767345021,0.004850454133749354,0.006744445633595667
2025-10-03,0.0,0.0,0.011336532860096003,0.0,0.011336532860096003
2025-10-06,0.0365991524483297,0.0,0.011038868608206177,0.0365991524483297,0.025560283840123526
2025-10-07,0.00469852078155415,0.0,0.012990962601725458,0.00469852078155415,0.008292441820171307
2025-10-08,0.014029848210438267,0.0,0.01263257267272336,0.014029848210438267,0.0013972755377149072
2025-10-09,0.01246122043781189,0.0,0.01254016323532633,0.01246122043781189,7.894279751444015e-05
2025-10-10,0.006250020345171326,0.0,0.012455776136449718,0.006250020345171326,0.006205755791278392
2025-10-13,0.017282441148748075,0.0,0.01213343726721107,0.017282441148748075,0.005149003881537006
2025-10-14,0.0,0.0,0.012340109908953881,0.0,0.012340109908953881
2025-10-15,0.009554212804811722,0.0,0.011975411077263118,0.009554212804811722,0.002421198272451396
2025-10-16,0.006379606964038988,0.0,0.011821834462039235,0.006379606964038988,0.005442227498000247
2025-10-17,0.016025984015844458,0.0,0.011546372953829867,0.016025984015844458,0.004479611062014591
2025-10-20,0.04122595332195122,0.0,0.011741308895093262,0.04122595332195122,0.029484644426857956
2025-10-21,0.0016849203649195231,0.0,0.014254683008492782,0.0016849203649195231,0.012569762643573259
2025-10-22,0.0050462680676244395,0.0,0.0137776713856662,0.0050462680676244395,0.008731403318041762
2025-10-23,0.0033500868852818057,0.0,0.013348892389408038,0.0033500868852818057,0.009998805504126233
2025-10-24,0.005029348405001973,0.0,0.012929189654494092,0.005029348405001973,0.00789984124949212
2025-10-27,0.00505477066162406,0.0,0.012581090504279434,0.00505477066162406,0.0075263198426553735
2025-10-28,0.01342302033214055,0.0,0.012257281518996148,0.01342302033214055,0.001165738813144402
2025-10-29,0.01159913584335194,0.0,0.012171024741716524,0.01159913584335194,0.0005718888983645837
2025-10-30,0.0016488049901837822,0.0,0.0120189784323899,0.0016488049901837822,0.010370173442206117
